Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Age,Nature,Observation Status,Reporting Type,Sex,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",516,Namibia,2018,29.37,2018,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",516,Namibia,2018,31.88,2018,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",520,Nauru,2013,36.4,2013,,,,,HIES - Household Income and Expenditure Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",520,Nauru,2013,51.3,2013,,,,,HIES - Household Income and Expenditure Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",520,Nauru,2013,22.05,2013,,,,,HIES - Household Income and Expenditure Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",520,Nauru,2021,33.37,2021,,,,,PC - Population Census,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",520,Nauru,2021,48.88,2021,,,,,PC - Population Census,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",520,Nauru,2021,40.99,2021,,,,,PC - Population Census,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",524,Nepal,2008,23.13,2008,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",524,Nepal,2008,24.11,2008,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",524,Nepal,2008,21.9,2008,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",524,Nepal,2015,86.79,2015,,,,,HS - Annual Household Survey,,,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",524,Nepal,2017,21.16,2017,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",524,Nepal,2017,45.82,2017,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",524,Nepal,2017,34.76,2017,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2000,4.23,2000,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2000,5.8,2000,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2000,2.71,2000,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2001,2.69,2001,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2001,5.36,2001,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2001,4.01,2001,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2002,3.86,2002,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2002,4.88,2002,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2002,2.88,2002,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2003,4.16,2003,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2003,5.43,2003,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2003,4.78,2003,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2004,4.86,2004,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2004,5.07,2004,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2004,4.65,2004,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2005,6.35,2005,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2005,6.52,2005,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2005,6.43,2005,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2006,5.12,2006,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2006,5.22,2006,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2006,5.03,2006,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2007,3.95,2007,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2007,5.24,2007,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2007,4.58,2007,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2008,4.59,2008,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2008,5.08,2008,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2008,4.12,2008,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2009,5.14,2009,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2009,4.58,2009,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2009,4.86,2009,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2010,4.69,2010,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2010,4.48,2010,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2010,4.9,2010,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2011,4.22,2011,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2011,4.19,2011,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2011,4.2,2011,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2012,5.04,2012,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2012,5.36,2012,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2012,4.72,2012,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2013,5.76,2013,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2013,6.18,2013,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2013,5.97,2013,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2014,5.83,2014,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2014,6.45,2014,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2014,5.23,2014,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2015,4.5,2015,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2015,3.93,2015,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2015,4.22,2015,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2016,4.59,2016,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2016,4.68,2016,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2016,4.52,2016,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2017,4.55,2017,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2017,3.8,2017,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2017,4.18,2017,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2018,4.03,2018,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2018,3.88,2018,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2018,4.16,2018,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2019,4.4,2019,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2019,4.11,2019,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2019,4.26,2019,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2020,4.67,2020,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2020,4.11,2020,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2020,5.21,2020,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",528,Netherlands (Kingdom of the),2021,3.44,2021,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
